상호명,분류,영업상태,도로명주소,시군구명,공사립구분,위도,경도,인허가일자,폐업일자
GYM Doit,헬스장,영업중,"서울특별시 마포구 양화로11길 50, 4층 (서교동)",마포구,사립,37.55233658031509,126.91111722552968,2021-03-24,
더짐 주식회사,헬스장,영업중,"서울특별시 서초구 강남대로53길 8, 스타크 강남빌딩 (서초동)",서초구,사립,37.49453666785307,127.02512807297842,2021-02-15,
강남피티,헬스장,영업중,"서울특별시 강남구 논현로95길 10, 지하1층 (역삼동)",강남구,사립,37.50243726699506,127.03215190670858,2021-03-15,
하디핏,헬스장,영업중,"서울특별시 노원구 화랑로43길 2-4, 신궁전빌딩 2층 (월계동)",노원구,사립,37.614645907348944,127.06047171691674,2021-03-15,
이펙트짐,헬스장,영업중,"서울특별시 은평구 은평로 96, 미성 프라임팰리스 지하1층 (응암동, 미성 프라임팰리스)",은평구,사립,37.5994317820875,126.91556901372104,2021-03-12,
비비짐(BB짐),헬스장,영업중,"서울특별시 동작구 상도로 95, 2층 (상도동)",동작구,사립,37.50020220821736,126.92805011015331,2021-03-12,
플로우핏,헬스장,영업중,"서울특별시 강남구 압구정로28길 18, 2층 (신사동)",강남구,사립,37.52547553770718,127.02468307437562,2021-02-24,
벨류핏,헬스장,영업중,"서울특별시 양천구 목동중앙본로32길 2, 2층 (목동, 대명국경하임A)",양천구,사립,37.54527613735056,126.86838324385454,2021-02-10,
스타휘트니스 246,헬스장,영업중,"서울특별시 강남구 언주로130길 12, 가동 3층 (논현동)",강남구,사립,37.514769561812436,127.03367890173708,2021-02-22,
엠엔휘트니스,헬스장,영업중,"서울특별시 강남구 강남대로 502, 에임하이타워 지하1층 (논현동)",강남구,사립,37.50716808121536,127.02079675451674,2021-02-22,
S&C 트레이닝 센터,헬스장,영업중,"서울특별시 노원구 동일로 1078, 대경상운 지하1층 (공릉동)",노원구,사립,37.62628426318223,127.07011261466816,2021-02-09,
본피트니스,헬스장,영업중,"서울특별시 성북구 동소문로 13, 일화빌딩 4층 (동소문동1가)",성북구,사립,37.58940225244531,127.00460690769943,2021-04-22,
메가짐 목동,헬스장,영업중,"서울특별시 양천구 중앙로 181, 복합메디컬타운 지하2층 201호 (신정동)",양천구,사립,37.51275392720766,126.85290858880902,2021-04-14,
에스짐 염창점,헬스장,영업중,"서울특별시 강서구 양천로 660, 왈도강서캠퍼스 6층 (염창동)",강서구,사립,37.55212240982056,126.86719731685984,2021-03-19,
웨슬리짐,헬스장,영업중,"서울특별시 관악구 봉천로 516, 3층 (봉천동)",관악구,사립,37.47974836918242,126.95273171953475,2021-04-01,
Your PT (유어피티),헬스장,영업중,"서울특별시 강동구 동남로79길 26, 4층 405호 (고덕동, 고덕아이파크)",강동구,사립,37.558930283646205,127.15235038874778,2021-03-31,
바른다짐 퍼스널 트레이닝,헬스장,영업중,"서울특별시 서초구 서운로 207, 삼호종합상가 223호 (서초동)",서초구,사립,37.50148587533935,127.01880730316893,2021-04-16,
짐파서블,헬스장,영업중,"서울특별시 서초구 서초대로42길 41, 지하1층 (서초동)",서초구,사립,37.49033531671128,127.00651408448128,2021-04-16,
나봄PT&PILATES,헬스장,영업중,"서울특별시 종로구 새문안로 89, 정우빌딩 8층 (신문로1가)",종로구,사립,37.570433750656214,126.97164540039962,2021-04-20,
다름 PT STUDIO 낙성대,헬스장,영업중,"서울특별시 관악구 남부순환로246길 18, 3층 (봉천동)",관악구,사립,37.475727879717574,126.96132373738484,2021-03-09,
Health in,헬스장,영업중,"서울특별시 강남구 삼성로 605, 지하1층 (삼성동)",강남구,사립,37.513517088880846,127.04983132304712,2021-03-17,
헬스보이짐 문래역점,헬스장,영업중,"서울특별시 영등포구 당산로 42, 홈플러스 지하 2층 (문래동3가)",영등포구,사립,37.51822698919773,126.89303405735824,2021-03-17,
헬스보이짐 상암MBC점,헬스장,영업중,"서울특별시 마포구 성암로 255 (주)문화방송 C2동 3층 301,302호 (상암동)",마포구,사립,37.580256474590584,126.88891742999286,2021-04-21,
로하핏 스튜디오,헬스장,영업중,"서울특별시 송파구 송파대로 167, 문정역테라타워 B1층 G154호 (문정동)",송파구,사립,inf,inf,2021-03-09,
슈퍼바디짐,헬스장,영업중,"서울특별시 마포구 창전로 60, 서강빌딩 6층 (구수동)",마포구,사립,37.54777642280396,126.93000422484609,2021-04-16,
슈브 핏,헬스장,영업중,"서울특별시 중구 다산로 32, 상가2동 4층 439호 (신당동, 남산타운)",중구,사립,37.549013573176026,127.0063903963369,2021-04-21,
유얼스짐PT 구로디지털점,헬스장,영업중,"서울특별시 관악구 조원로 10-1, 2층 (신림동)",관악구,사립,37.48322542295013,126.90053128930889,2021-04-02,
닥터바디짐,헬스장,영업중,"서울특별시 중랑구 면목로 353, 경희솔한의원 3층 (면목동)",중랑구,사립,37.5834681830521,127.08529853821524,2022-03-23,
태정헬스,헬스장,영업중,서울특별시 동대문구 망우로 74  (휘경동),동대문구,사립,37.589582620344004,127.05846037447981,1996-03-15,
팀스파르타짐,헬스장,영업중,"서울특별시 강서구 양천로26길 18, 4층 (방화동)",강서구,사립,37.57278902785816,126.81503792798804,2015-05-08,
비나이더PT&필라,헬스장,영업중,"서울특별시 강동구 상암로 11 (암사동, 선사현대아파트)",강동구,사립,37.55239632863852,127.12292442398373,2014-11-29,
동아헬스,헬스장,영업중,"서울특별시 동대문구 답십리로60길 134, 상가동 4층 (답십리동, 동아아파트)",동대문구,사립,37.56772388360091,127.05885762239859,2003-05-26,
공감 휘트니스,헬스장,영업중,"서울특별시 강서구 강서로 308, 신양빌딩 지층 (내발산동)",강서구,사립,37.55312259359408,126.8339611112076,2018-06-22,
썸바디 휘트니스,헬스장,영업중,"서울특별시 강동구 양재대로 1550 (길동, 은호빌딩)",강동구,사립,37.54389502519959,127.13969865659354,2006-02-23,
헬스파크,헬스장,영업중,"서울특별시 동대문구 이문로 73, 2층 (이문동)",동대문구,사립,37.59388048289703,127.05532711013872,2003-08-04,
에센휘트니스 크럽,헬스장,영업중,"서울특별시 동대문구 장안벚꽃로 107, 상가동 311호 (장안동, 장안현대홈타운)",동대문구,사립,37.56972563342726,127.07171625425143,2003-11-20,
휘트니스J,헬스장,영업중,"서울특별시 강동구 올림픽로 808 (암사동, 종로빌딩)",강동구,사립,37.5530929574817,127.12600495392083,2010-06-30,
오늘의 피티(PT),헬스장,영업중,"서울특별시 강동구 올림픽로 660, B201호 (천호동, 엘크루상가)",강동구,사립,37.54016200646989,127.12162733586675,2015-05-04,
Fitness Classic,헬스장,영업중,"서울특별시 강동구 천호대로 1239, 상가동 지층 101호 (길동)",강동구,사립,37.53771986166036,127.14629008562866,2015-06-11,
삼성휘트니스클럽,헬스장,영업중,서울특별시 동대문구 전농로 91 (답십리동),동대문구,사립,37.57318055897767,127.05432780338263,2015-11-09,
HTV 휘트니스,헬스장,영업중,서울특별시 동대문구 망우로 101 (휘경동),동대문구,사립,37.59097777612521,127.06149797553797,2015-11-12,
스키니짐,헬스장,영업중,"서울특별시 강서구 강서로 163, 4층 (화곡동, 콤마빌딩)",강서구,사립,37.54123986892134,126.83745668040189,2014-04-29,
포에버 퀸즈짐,헬스장,영업중,"서울특별시 강서구 강서로45길 28, 지층 2호 (내발산동)",강서구,사립,37.54811771516993,126.83168573676895,2018-03-13,
아이앤지 짐,헬스장,영업중,"서울특별시 강서구 공항대로 627, 2층 (염창동)",강서구,사립,37.54734475318114,126.87165012484935,2015-02-24,
휴맥스 휘트니스크럽,헬스장,영업중,"서울특별시 동대문구 장한로 40  (장안동,지하1층, 4층)",동대문구,사립,37.56462176017526,127.06418617915347,2005-11-17,
H GYM(에이치 짐),헬스장,영업중,서울특별시 동대문구 왕산로 211-1 (청량리동),동대문구,사립,37.58118052679084,127.0432702100742,2016-01-25,
헬스장,헬스장,영업중,서울특별시 도봉구 도봉로181길 60-9  (도봉동),도봉구,사립,37.68515731572928,127.04026132835823,2003-04-21,
스포벡휘트니스,헬스장,영업중,서울특별시 동대문구 이문로 37 (회기동),동대문구,사립,37.5908180319826,127.05316677500264,2015-02-03,
홍'S PT,헬스장,영업중,"서울특별시 강동구 동남로73길 17 (명일동, 우진빌딩)",강동구,사립,37.55277141805212,127.15217071025909,2015-08-03,
New body PT gym,헬스장,영업중,"서울특별시 강동구 성안로 71, 지층 (성내동)",강동구,사립,37.53000479448523,127.12866772912054,2015-08-04,
GOGO GYM,헬스장,영업중,"서울특별시 강동구 올림픽로 762, 지층 (천호동, 일진빌딩)",강동구,사립,37.549157035832074,127.12465743597056,2015-10-22,
남구로PT,헬스장,영업중,"서울특별시 구로구 도림로 31-1, B1호 (구로동)",구로구,사립,37.487290918740186,126.88514144404824,2015-11-02,
(주)리조트휘트니스 PT 구로디지털단지점,헬스장,영업중,"서울특별시 구로구 디지털로32가길 18, 지하1층 (구로동, H.K TOWER)",구로구,사립,37.48266499176434,126.89559216082385,2015-12-01,
H-body 휘트니스,헬스장,영업중,서울특별시 동대문구 전농로16길 9 (전농동),동대문구,사립,37.57844573947003,127.05503031201268,2015-01-02,
힐 휘트니스,헬스장,영업중,서울특별시 동대문구 답십리로 209 (답십리동),동대문구,사립,37.57375997064884,127.06066781212,2008-04-15,
IXU 웰니스 짐,헬스장,영업중,"서울특별시 구로구 도림천로 446, 101동 B101호 (구로동,예성유토피아)",구로구,사립,37.48604319439441,126.89567933845065,2005-11-18,
애플짐플러스,헬스장,영업중,"서울특별시 강서구 수명로 80, 7층 (내발산동)",강서구,사립,37.55322712138731,126.82350420781529,2012-04-17,
S휘트니스,헬스장,영업중,"서울특별시 강동구 풍성로45길 18 (성내동, 중앙아파트)",강동구,사립,37.53138840696864,127.1274913580369,2004-06-21,
핏오짐 fitohGym,헬스장,영업중,"서울특별시 도봉구 노해로65길 14-3, 4층 (창동)",도봉구,사립,37.65207475358135,127.04389599772415,2000-05-31,
아이언휘트니스2호점,헬스장,영업중,"서울특별시 도봉구 도봉로180나길 56, 3층 (도봉동)",도봉구,사립,37.683789354013065,127.04789234452066,2000-07-31,
휴먼(HUMAN)휘트니스,헬스장,영업중,"서울특별시 도봉구 도봉로104길 53, 3층 (창동)",도봉구,사립,37.643482573085286,127.03220190468429,2013-04-15,
바디스토리짐,헬스장,영업중,"서울특별시 도봉구 도봉로145길 51, 3.4층층 (방학동)",도봉구,사립,37.66452837818569,127.03681068590868,2015-05-04,
열린산업개발 토탈휘트니스,헬스장,영업중,서울특별시 강서구 양천로 49 (방화동),강서구,사립,37.573281914678795,126.80648681026464,2005-05-03,
핏블리짐 오류본점,헬스장,영업중,"서울특별시 구로구 경인로 240, 예성라온팰리스 101동 2층 (오류동)",구로구,사립,37.49737060714043,126.84448290425277,2011-01-10,
제이짐 휘트니스클럽,헬스장,영업중,"서울특별시 구로구 경인로 565 (구로동,B01)",구로구,사립,37.50357601557786,126.8768919992346,2011-03-09,
뉴욕휘트니스,헬스장,영업중,서울특별시 구로구 개봉로3길 9 (개봉동),구로구,사립,37.4862101767942,126.85287468769059,2013-02-19,
인스타일 휘트니스,헬스장,영업중,"서울특별시 강서구 화곡로 398, 4층 (등촌동)",강서구,사립,37.558408290464804,126.85212554584298,2012-05-15,
코카머슬로즈PT,헬스장,영업중,"서울특별시 강서구 강서로 162, 302호 (화곡동, SC제일은행화곡지점)",강서구,사립,37.54135353875266,126.83817248247813,2017-04-07,
마블짐 휘트니스,헬스장,영업중,"서울특별시 강서구 마곡중앙6로 93, 503호 (마곡동, 열린프라자)",강서구,사립,37.56012978047626,126.8348080162819,2016-10-04,
제스트짐,헬스장,영업중,서울특별시 강동구 풍성로38길 9 (성내동),강동구,사립,37.531554104790835,127.12265940684532,2011-06-21,
스포힐 휘트니스,헬스장,영업중,"서울특별시 강동구 명일로 243 (길동, 서울시산림조합빌딩)",강동구,사립,37.540419205273366,127.14376853629236,2000-01-12,
다이어트모드 휘트니스,헬스장,영업중,서울특별시 강북구 도봉로 350 (미아동),강북구,사립,37.63857696412507,127.02380442654443,2016-02-22,
더바른 휘트니스,헬스장,영업중,"서울특별시 강북구 도봉로 177, 서광빌딩 3층 2호 (미아동)",강북구,사립,37.62465217402722,127.02360404823096,2016-09-26,
레디포짐,헬스장,영업중,"서울특별시 강북구 도봉로 308, 6층 (번동)",강북구,사립,37.63569201962283,127.02092712318706,2017-01-17,
Jfit,헬스장,영업중,서울특별시 강북구 삼양로 188 (미아동),강북구,사립,37.62065953897557,127.01802206917755,2017-04-25,
뉴파워짐 수유역지점,헬스장,영업중,"서울특별시 강북구 노해로8길 22, 경남아너스빌 3층 (수유동)",강북구,사립,37.63799183759489,127.02136460514924,2017-12-29,
더 퍼스트짐,헬스장,영업중,"서울특별시 강북구 한천로131길 29, 3층 (번동)",강북구,사립,37.638082114792844,127.02414452415555,2017-12-29,
빌리버짐,헬스장,영업중,"서울특별시 도봉구 방학로 159, 4층 (방학동, 하나빌딩)",도봉구,사립,37.662253086065164,127.03154692536589,2007-08-23,
광동헬스사우나,헬스장,영업중,서울특별시 도봉구 시루봉로27길 8  (도봉동),도봉구,사립,37.67160581481928,127.03983067256436,2007-11-29,
O2 Zone 헬스,헬스장,영업중,"서울특별시 도봉구 해등로 125  (창동,한영프라자 지하1층)",도봉구,사립,37.65475615289393,127.03756616429804,2007-12-18,
턴업휘트니스,헬스장,영업중,"서울특별시 강동구 아리수로93길 9, 5층 503호 (강일동, 골드프라자)",강동구,사립,37.565246942167455,127.17145416243335,2015-02-23,
유니버셜휘트니스크럽,헬스장,영업중,"서울특별시 도봉구 도봉로 571  (쌍문동,4층)",도봉구,사립,37.65604341008726,127.03578861301189,1996-03-20,
"TOP GYM(무에타이,주짓수)",헬스장,영업중,서울특별시 도봉구 덕릉로 229 (창동),도봉구,사립,37.63861800972571,127.03479953145509,2015-06-30,
제일헬스크럽,헬스장,영업중,서울특별시 도봉구 노해로 389  (창동),도봉구,사립,37.65277379500804,127.04846958942275,1994-07-21,
